ra,dec,B2_cut_probability
357.90087941048034,8.683774317861094,0.128
103.12344433857965,-3.4083267251532665,0.768
261.2173748591416,-37.79017666520234,0.864
148.3007491143946,-57.21475051163715,0.81
274.7935943412674,-28.45096769424305,0.34
355.2230715315768,57.77782042415622,0.524
310.6144883779276,27.75615620163127,0.658
130.74017343732467,-48.12147141037472,0.826
298.445095630298,28.10751371138267,0.662
306.3828848093167,44.90431120368612,0.826
330.8014321105534,58.07242967996412,0.8
315.0278128219176,44.7597354625257,0.882
307.25526518379854,44.897567687216046,0.904
343.9028333881771,57.91862778648724,0.378
259.7841046730158,-37.74889860111491,0.878
80.35606569962496,16.028845561952597,0.046
263.4603778186706,-37.7871554636362,0.862
3.722626051890381,62.80848578261744,0.72
3.802001290428304,62.814322321405776,0.514
248.6766995154013,-49.788618613261725,0.564
346.763815457381,57.904350404947074,0.426
60.17505181358255,62.06692453254233,0.058
164.34715173846604,-61.7258389033348,0.406
216.19342728660249,-75.03552525317937,0.064
20.18328662020188,62.51175171065968,0.922
24.987469987798708,62.44826677756462,0.694
268.4560367252384,-28.36273509408895,0.664
195.9921016727256,-61.8679016070771,0.526
263.84874919076015,-28.31802132891829,0.562
193.06820371869728,-61.85407183181215,0.87
234.65107228185687,-49.587564232753074,0.028
95.57653743875792,15.51528274261087,0.844
300.50734792024014,10.155420040733857,0.762
299.6217254473442,28.114522114594177,0.72
273.2677667633576,-18.648224036392648,0.616
119.78131935585849,-27.02700838188974,0.748
164.80157231871365,-61.7200835104934,0.468
345.98039073943136,57.94918264714627,0.236
193.8752045215328,-61.85247050948914,0.942
310.8805274444612,44.91141348014225,0.382
242.1492707921995,-49.66259545163974,0.854
192.30165192635764,-72.84152998539665,0.344
76.48131910208899,-67.88636962577563,0.758
310.901983173274,44.91810023539992,0.798
330.15439449541134,58.14085512717487,0.866
306.17506044923164,44.99796712534607,0.82
334.7386782504422,58.08539278537565,0.962
73.62037499375298,50.12359679401382,0.68
66.63054124175423,33.42237383713369,0.562
12.998381164025584,62.69561942672477,0.638
58.41098709731196,50.37132754676382,0.536
345.0957565159503,57.97622415771745,0.762
314.1781738942986,44.88283683365677,0.85
285.79933141050714,-6.1584583191379005,0.572
134.15119792870192,-48.072940789215785,0.636
344.306328915533,57.99764830304018,0.804
261.3717462723953,-37.67160313572897,0.69
111.14218000794008,-16.393785079075666,0.146
157.3935911522857,-57.21730104540425,0.59
256.5181182512831,-58.01603154447122,0.792
344.5403661996684,58.004897450474296,0.914
29.7071410682289,50.87807155374136,0.644
96.05023592944008,-2.966337160326737,0.416
343.7584905283216,58.01572741518043,0.646
315.79917564413387,44.9042025528768,0.77
166.45637864334262,-61.71100259908944,0.512
268.07746097535653,-37.75057510364432,0.47
3.5835588146628266,62.90230225340811,0.422
252.57742542405143,-37.55443420747559,0.888
262.9545906768063,-5.6644061682573055,0.272
29.011142713297343,50.94977286916741,0.156
338.8996388444048,58.08898230303954,0.776
275.2542698727208,-18.60419639254032,0.502
136.42491280924375,-57.00078668951716,0.39
202.36727899628607,-61.85750557484489,0.276
157.12131423596782,-57.17816731257403,0.924
239.463803071582,-49.52876186040959,0.656
156.5215043470924,-57.16918265445688,0.836
160.5153906156468,-57.2066958978594,0.838
273.0724637477587,-18.52957954517466,0.872
268.62639545896286,-28.27856805776345,0.786
163.19377479250508,-61.677434625573625,0.456
279.1732183041851,-5.874177122193542,0.94
7.9598362123632835,62.89056434179631,0.896
281.3803847166599,-5.921541019585798,0.848
233.72410198873013,-75.66836643465031,0.87
281.4634370846655,-5.92131874481924,0.466
3.6665104720085946,62.96955366868325,0.684
28.54874930844129,62.55487648932942,0.89
316.20386891456315,45.00697923449888,0.242
233.26468700866943,-57.789187530234685,0.228
65.27099477331963,50.45388045958565,0.588
29.28428102527067,62.54943895907002,0.3
124.87437438440708,-35.61823937160168,0.83
159.97634243470924,-57.17119221033335,0.788
261.154472999437,-37.55518365159202,0.218
274.07138645505705,-18.503987687136657,0.072
84.64351340201651,-2.4799020982226576,0.044
156.30002427843954,-57.1194098707399,0.8
7.731180395024967,62.94304513551256,0.834
29.48565542040661,62.57388816247661,0.83
277.6421856580918,11.980705175594164,0.6
43.55846288922892,62.42544787395244,0.092
339.81517046783125,58.17600096695079,0.586
278.4784488271903,29.46430317487528,0.62
75.75872995892955,33.48201430429162,0.498
254.5860866190216,-37.4450656656262,0.106
150.11875853214875,-48.129713966080615,0.73
217.60809738419496,-61.879065453281264,0.672
2.9618386170874103,63.03754085160588,0.8
281.3897213139002,-5.844905066948882,0.76
289.54561020590273,-18.86386999610145,0.074
96.53025012141528,15.826343394717348,0.598
248.5660642836729,-49.54053982512491,0.306
273.2596277186441,-18.45282367903849,0.702
65.18639229263158,50.55970653498815,0.114
157.11436090222307,-57.09534716886422,0.702
347.5132607321613,58.14176870037982,0.836
263.5994732481042,-37.51533661881746,0.636
6.549746145156656,63.00405891815922,0.496
72.88939949269803,50.461972656182034,0.618
8.775278806561198,62.98294023108318,0.682
201.0788643547384,-72.47029138890912,0.426
5.853669798939082,63.0302923707309,0.852
247.8486922364281,-49.49894454538824,0.244
31.54116246302792,51.1634677809923,0.192
120.90994921071122,-16.311659445750493,0.658
153.75424386931942,-57.03764682566762,0.81
248.0742755176425,-49.49107926710224,0.704
307.34818800888604,45.298946300381054,0.744
285.06466267608243,11.811077849489342,0.12
218.73155698455847,-61.86529836851225,0.49
262.084939732262,-37.44976253230535,0.956
338.9306110427325,58.26910968215649,0.832
325.00326503925686,45.04797227677257,0.642
310.6507292872706,45.27122465708052,0.958
274.77495347427777,12.193281092952684,0.49
311.51802947248376,45.27495976736921,0.03
77.58626489795894,33.561330004500995,0.446
317.6700234303179,45.18629373082237,0.606
333.4574351363901,58.34879281322264,0.876
281.2937933314284,-5.753361196376034,0.386
243.012647088314,-49.37011572711654,0.99
81.03911428527907,16.56263041250072,0.016
218.0763977955042,-57.60069750935913,0.9
247.9814087341725,-49.44454439245564,0.706
267.0838477149453,-49.67964194567448,0.746
335.6399655831321,58.326745114812105,0.93
119.2156638183066,-26.78047565744144,0.834
0.8142455781201546,63.16878783234447,0.212
276.2068294247067,-18.42030570091941,0.766
123.15138997856089,-35.414526974757095,0.452
114.3585392072403,-26.718221819956987,0.816
291.69427254333954,29.024855807155127,0.658
30.70000410970445,62.683969188371655,0.408
120.5276496127696,-26.784988619271697,0.782
97.07750297831568,15.995702762828529,0.55
8.138864813357776,63.067149559700674,0.794
182.59956044624536,-70.83578769306982,0.052
162.4436823323292,-61.61867901387784,0.652
273.27952548166206,-18.358787863047063,0.566
312.79964044039326,45.3013483273009,0.88
81.96534491107982,33.478046578049366,0.582
255.4805934808574,-37.30150356213163,0.304
267.98356855890563,-28.137806007212365,0.774
273.2129720420516,-18.34851110339257,0.908
197.90965848000369,-71.93968467915462,0.64
261.00414711678127,-5.3893743545493455,0.728
120.80875554359504,-26.76607329785511,0.248
280.1953568961291,-5.680628093067283,0.914
8.179594963045455,63.08637579802903,0.626
335.8078892044183,58.367912415177095,0.818
237.70448443021283,-57.70161841351913,0.346
169.76426188036726,-57.13793377529789,0.354
267.15947432309366,-37.43713963670096,0.666
4.354461693646435,63.16109694927583,0.838
318.14428720579593,45.26998939641004,0.03
141.3462113010044,-47.84301114088933,0.856
307.08641454241155,45.43399665871458,0.164
145.08281893317383,-56.87208543945996,0.844
275.9963743097994,-18.362949856711392,0.692
96.54794482172854,16.09872510429392,0.684
188.09541708086124,-61.71197104589993,0.806
95.33887854256784,16.128831846597603,0.806
248.98959258999813,-49.36819689059265,0.282
107.66235519423375,-2.834259325202272,0.814
337.1607039581679,58.39170689379735,0.958
261.37351919979346,-37.306236533382034,0.476
272.8454778309631,-18.28697015478368,0.536
315.9436031469872,45.35035811013002,0.5
104.859597177635,-2.7578114041352,0.388
237.66768309693853,-57.66817158539598,0.554
340.84378311631895,58.357692835421865,0.894
262.20411733903256,-37.305648994905454,0.788
99.59209395928498,-2.485780753080467,0.276
338.106339461183,58.403187045896665,0.82
290.2048405133924,29.28821490747873,0.614
249.2459676585152,-49.32669048314363,0.612
250.8794722734701,-49.34413937576856,0.254
296.63473775454025,28.80215122996742,0.816
320.31735263108845,45.31564870877351,0.364
8.417216223639425,63.167648550165154,0.86
242.46357461863013,-57.68876737512165,0.498
142.07819654578174,-56.79916690755971,0.156
79.27968992922618,33.7091492090403,0.696
140.3885193938111,-47.74750533618537,0.756
305.3966520779872,45.57256446427468,0.776
316.6479703520093,45.39355779377699,0.686
320.92143415743243,45.337644744653296,0.636
6.6502350853852255,63.20574750702728,0.814
181.9334253816172,-70.36717086635092,0.36
116.04916837202296,-26.626490107405548,0.712
258.87820201079614,-5.248742711173163,0.452
273.7586662072344,-18.252763950816213,0.876
308.8865410181748,28.43893464233132,0.138
157.2205401881465,-56.92523879998903,0.62
41.15179072674001,62.70497592400714,0.858
273.5892556013407,-18.24376158724393,0.882
263.2478724572847,-37.24992897474719,0.556
273.7078760396596,-18.235444116715776,0.83
244.06265185492623,-27.85549234649793,0.604
298.1946353293732,28.781293776693417,0.748
106.73061594078727,-15.881059487176833,0.044
256.0928063967965,-49.33339637600452,0.374
101.82205152766272,-2.487190132205545,0.046
59.3012579960314,51.06629635956456,0.13
4.989963629451399,52.19937963439496,0.686
293.1203071597859,11.6120503278219,0.408
308.7866682903424,28.512479922265538,0.376
316.5786317239895,28.413266820448715,0.036
308.2395818612838,45.61430972896681,0.17
233.50368220472944,-48.996625535428194,0.062
279.0565325072475,-5.473738411723916,0.526
170.1921925022692,-57.01948279932911,0.624
289.1911758131649,-5.788673485925341,0.582
280.258685666523,-5.494646405787587,0.732
287.6728759389109,-5.716175075784831,0.194
42.14413686873931,62.7614045507143,0.432
262.018320019166,-37.15674642031648,0.398
341.1672891286344,58.47295221985744,0.88
2.408616411697232,63.35826646600874,0.546
267.0037440786752,-27.99703276392848,0.72
317.91447376245,45.503586932090826,0.608
167.0148671602777,-61.57125938116649,0.546
282.1266961360436,-5.519849684514659,0.914
4.554335446649592,63.3437647221572,0.666
313.2283547214731,45.58251287871376,0.842
242.4573645873226,-49.07813435325837,0.866
220.07448409086723,-72.09766502607539,0.43
127.1186553541579,-35.22438077948345,0.766
246.05179635815355,-49.1286977439029,0.848
10.662780046751752,63.24705429594483,0.928
190.8107345611997,-61.67078186536312,0.818
280.44637488378834,-5.465330809380781,0.692
299.0628577192425,28.853082475925792,0.832
312.07367211240233,45.6098396599083,0.904
8.301194039750296,63.29600534142202,0.862
8.304143120530927,63.2974207764338,0.79
11.524845124942404,63.23816055623261,0.89
174.09179137356224,-61.59414874867505,0.846
134.98367712228952,-47.55118524982605,0.888
108.14328395418666,-2.559898002933838,0.084
252.0851517927036,-36.99814614071727,0.356
123.77007723261076,-35.15299377358034,0.596
322.5037461095936,45.49417057946219,0.272
334.0886957811762,58.62729661836414,0.142
318.1797459087365,45.558911650281054,0.51
312.5263954289323,45.641065900692986,0.586
318.7832276098668,45.55480693814961,0.758
314.0913759351768,45.62181330969873,0.806
281.8347337938365,-18.262946068472232,0.596
104.9180482132885,-2.452601535037452,0.112
260.74582825353644,-37.08155439008156,0.362
104.7486687841346,-2.4399712073709483,0.504
283.47104011275667,-5.495006813249898,0.618
245.1244322823225,-49.05540500954396,0.78
108.72736648267576,-15.779826958875509,0.906
195.13828960145383,-61.6755327745223,0.98
7.618914270652495,63.35479150378082,0.81
171.58718612934243,-56.9627946973029,0.22
7.983443642265659,63.35436368733652,0.736
63.843160717281,51.190587542779554,0.108
294.55663025294,11.6659702014623,0.502
3.231937840694922,63.44594443091468,0.336
306.338884533624,45.78671159298288,0.908
41.45194676941504,62.86125738228727,0.478
2.097459617759776,63.47114964427848,0.034
153.88875739667995,-56.7558686861972,0.73
311.3312249214292,45.73398741952145,0.124
280.46775634040955,-5.389481280096084,0.962
110.4296371140152,-15.762937203880062,0.292
284.5631428082859,-5.482464909807807,0.092
353.26661034054285,58.46248181047707,0.666
80.43569088744756,17.155427042308155,0.558
43.56994746207764,62.85674793066818,0.91
196.37906994072503,-61.66712765194787,0.92
159.39709263439522,-56.79883928571816,0.874
266.29192265959745,-27.902909680230568,0.6
242.5617138882808,-48.96013482885568,0.702
281.0250014526456,-5.379204041561418,0.802
346.7919816563639,58.55419147277006,0.784
53.021829398234495,51.42056959665277,0.884
5.741735708959014,63.43979283453172,0.9
299.0248627475168,29.007905935944223,0.862
4.463109813800467,63.479863388851335,0.34
339.4182535532461,58.64335065008103,0.214
119.69143797726196,-34.99433321237166,0.102
321.27179134957765,45.6466488378878,0.38
282.9049148062626,-5.406641083322893,0.72
314.49053508925,45.745997567609685,0.16
338.7321194882079,58.665946650475554,0.874
227.80841912741656,-57.413245957954686,0.794
79.43841741171026,34.08314859750279,0.742
132.9592084431784,-47.42572346626565,0.162
9.238172637470498,63.404493892750864,0.864
7.876365518321462,63.43864441085333,0.784
169.56058188038227,-56.8783081450657,0.218
218.80580336742864,-71.3001176218293,0.422
156.3248643388049,-56.72883272644083,0.768
325.8442078725611,58.84506313174309,0.408
335.3285053394737,58.72704386682572,0.318
251.33815564236048,-49.025264503098285,0.67
298.4794170677359,29.091323005177674,0.754
242.7471582613184,-48.90408013114837,0.726
83.07978605528058,-66.99791758925382,0.324
338.9670061336369,58.69131167282607,0.898
224.20394947500355,-61.74110666563466,0.092
10.273974702007324,63.421992137895344,0.918
273.4198673630103,-17.985991289059566,0.238
222.89090235897785,-71.33142414768959,0.794
310.4734107789234,45.860358698216274,0.894
10.230917069502658,63.43038816668948,0.82
318.33080268437897,58.95685217741706,0.61
116.2552466134846,-34.88658570616627,0.794
314.92710582039325,45.79968055304767,0.774
134.9606493404411,-47.40869157715516,0.83
93.66863146369408,16.764337754911427,0.742
270.8797384770372,-27.890583705719923,0.4
281.91562199821675,-5.313651988174645,0.482
300.53681177052187,29.03586413205389,0.142
8.364573192606857,63.48946945042234,0.704
148.98096028567872,-56.61667488819324,0.832
1.4899922492077675,63.61703894077034,0.732
96.64336025850392,16.742537361066947,0.432
72.89300401366384,34.39509887140704,0.454
310.62918460015345,45.90125564567258,0.596
227.80592706449505,-57.354684728837576,0.958
268.6300211117485,30.410455747424773,0.132
113.6287969874858,-2.3302626957024604,0.848
160.48231730657602,-56.71439544210305,0.812
254.8016932232888,-48.98504883022706,0.166
81.34099538476485,34.173950620027405,0.916
230.2431712953274,-57.3630120088884,0.454
135.07826002729888,-47.36575114337575,0.838
8.20840434472547,63.542450089543465,0.782
185.979642148262,-69.67126567033874,0.032
316.31335279808854,45.85362074883387,0.836
120.2310556110426,-26.4021650706358,0.478
287.8910573677924,12.5295994101922,0.644
102.90888568273554,-2.07555723140141,0.064
102.33050799497694,-15.462284274437186,0.626
172.61391464360975,-61.50938560971738,0.478
170.8908847272743,-56.80023040700968,0.584
129.56047844340097,-47.24452799051949,0.382
10.510919503821778,63.5350365689928,0.804
334.85175720064865,58.87219890629159,0.876
299.3240986579568,29.221227846465588,0.756
152.11138243806062,-61.41733638751148,0.61
140.9877827699471,-56.4850352781697,0.072
309.33284050378467,46.011830217146695,0.902
15.535612379790292,63.395503135268015,0.884
275.0538713463874,-5.0623116338952325,0.448
317.0640292366755,45.91346716737687,0.874
4.749167983300098,63.66450342887045,0.938
174.40749219967208,-69.33593138204462,0.42
110.7399408537104,-15.54875586307489,0.486
281.3722544746306,-5.17667697684559,0.538
31.979717909580827,63.17889709494836,0.506
81.83943274654419,34.26333579503813,0.604
161.67119585461782,-56.66495275370836,0.696
301.12631999751176,29.18551912135939,0.852
82.47049064929456,34.23840175377737,0.432
326.30521654655297,45.8125464183918,0.684
48.39017539867806,51.81122595368009,0.446
312.4341608154414,46.00936147168446,0.804
174.64973431142664,-69.30905620029934,0.578
333.3219634399354,58.93507173834267,0.82
316.62653206307544,45.95470359976602,0.626
344.2116773740168,58.80651495723007,0.776
250.22036197108653,-48.8139262733234,0.038
155.44605344902288,15.53434368157629,0.686
10.42466597470392,63.59748197785319,0.916
350.7395910816379,58.74876598675797,0.772
319.6295104767744,45.93575439669559,0.416
301.27310740211703,29.211145269869743,0.646
15.26793742954266,63.45635142056484,0.71
295.3036706906891,12.062390750692837,0.864
163.73927061350523,-56.66207757727612,0.76
6.471673861647667,63.68235577129793,0.59
93.63195816439143,17.024240675716968,0.868
250.9307648713132,-17.514926204600417,0.806
317.84732720916134,45.96504206366355,0.882
96.36508622185455,16.979437008407903,0.264
262.31317785354923,-36.75629298518934,0.54
250.44295003187665,-48.79487363303901,0.08
269.1869447835361,-27.766135264332167,0.67
13.378407325201026,63.5398623978897,0.498
150.62455108579144,-56.51383801855272,0.084
296.9641007330168,29.472417665586764,0.566
260.56275338374473,-36.71946813415799,0.178
5.929425007391504,63.72264838318513,0.756
278.32998442413447,-17.87583311944407,0.47
117.12460139112756,-34.73310791165678,0.728
20.13053162761592,63.38995576218954,0.906
198.01143117484733,-61.5907071732567,0.028
273.10758766963613,-17.77974710950868,0.728
287.1518933926818,-5.281962885033633,0.128
229.7883040781776,-57.2596181147186,0.606
348.1796547618842,58.82626121143202,0.688
82.4280825095527,34.345597549197365,0.794
266.87599537435887,-4.821672739718792,0.296
311.942602464718,46.10000713047406,0.908
247.6525822828468,-48.71136452036848,0.792
286.3389699003486,-5.237036850729196,0.552
313.38630232988834,46.09144723088425,0.744
133.65967010119155,-47.18596167874268,0.792
208.54846960579465,-57.08666679350104,0.8
86.27184829402037,34.143176616281906,0.696
205.1257098433335,-61.6083014847243,0.744
9.882662114661642,63.68369655335725,0.898
334.29700119726283,58.99894684021005,0.714
216.2300803513575,-57.1451038620375,0.808
170.64021983618034,-61.45843912235182,0.556
346.1899703476804,58.86885784643513,0.808
111.2420656716313,-2.010459311583287,0.15
51.716173275094775,51.88340118202245,0.9
263.36259361094784,-27.668019871338693,0.528
318.1070200070427,46.05169843134803,0.898
81.86857454698355,34.4224465599288,0.87
273.0347643683563,-17.731961233558405,0.768
81.65325467560277,34.44193235418582,0.418
81.82405373931876,34.43364575162825,0.254
34.7469381932775,63.27334232973881,0.13
82.78273493265283,34.39207878429446,0.41
283.0164721219444,-5.078421525976462,0.648
33.61629306838131,63.28927522073637,0.128
113.28071063617476,-15.446376323968575,0.82
308.3838800281267,46.20470290958762,0.336
97.46996661337543,-1.5957889659243714,0.162
275.8109834896674,-17.754811824864117,0.7
313.5815713743321,46.14981881951941,0.734
279.5866178256019,-4.968390756685965,0.688
198.7405342844941,-61.568774043173,0.8
281.3446377140792,-5.0097736405039,0.532
89.27202044953381,17.324212012170353,0.59
321.05499010717494,46.06531842406868,0.682
84.7151754542192,34.29139033667563,0.532
82.01839352803694,34.48916725162572,0.294
241.5296918877412,-36.34543415320101,0.65
312.31573574793583,46.2010040078104,0.93
353.7060312799032,58.856791572656185,0.828
86.18934953277649,34.27136658062424,0.654
27.849595455121285,63.39809621364532,0.898
105.8535899499396,16.85957430852931,0.758
277.15845105055195,-27.76087604334264,0.61
209.12617875046308,-57.020830342367496,0.608
280.08835292269185,-4.920215960890416,0.802
202.6741080542792,-69.61451789631832,0.222
106.4657342479194,-1.788885033441373,0.4
285.19056072097203,-5.072342791972738,0.702
279.6398936991363,-4.910159819508031,0.56
277.1280955474889,-17.710203403076648,0.438
334.6272269364461,59.093830764491344,0.842
318.7752940895515,46.171570639049065,0.6
88.27135422949071,17.484945366688162,0.076
341.49980780088646,59.02605586338394,0.8
299.3930004126931,29.565381836509417,0.662
82.10629382932922,34.61401322410064,0.702
307.8453440758087,46.332449763115314,0.754
16.99957248119413,63.62848577957093,0.856
63.41660669118136,51.9022236462358,0.27
279.69217876138697,-4.874588502959353,0.732
250.3878078036854,-48.56658250764238,0.3
108.49052372160602,-15.289420049126804,0.82
269.089557230555,-27.632173114059395,0.692
315.1425110157786,46.247176104435525,0.84
21.33766555322778,63.56789721038085,0.842
230.99716118289547,-57.14979001263101,0.954
288.9840694247046,12.956631400917871,0.712
295.2874700782017,12.412696505715928,0.39
300.2097067391388,29.575484616473325,0.806
18.280164695414683,35.97846116048617,0.022
2.4592770835507096,64.0109146726903,0.83
33.62902127426851,63.42298136356163,0.872
262.37096261132405,-4.535717566233381,0.566
1.8829640889100567,64.02925139028748,0.886
109.0384140713407,-15.271860328915407,0.064
298.57011915024987,29.673688589902355,0.63
238.44096536509008,-61.66397618609595,0.6
262.81723162718646,-36.51296994853225,0.876
81.88932091162677,34.694890261680804,0.21
315.7334844803755,46.27419461412879,0.402
270.7133451425178,-17.526230862495797,0.91
83.25494301729931,34.618366443648185,0.552
133.60962603681327,-47.00647917651912,0.952
80.8460072348886,34.75330903329921,0.39
247.02880356304675,-48.47134718641149,0.812
94.74677817275544,34.230579890802005,0.2
236.5072676145768,-57.15742162356685,0.938
115.7422132916986,-15.316230116699852,0.584
94.23315511030803,34.24161729204164,0.234
258.5945496284036,-36.42061579750118,0.51
81.88868375800915,34.74853383962784,0.442
124.58832169056436,-34.6078366602787,0.744
43.031374982485,52.28964859416987,0.356
131.52776248804014,-46.93453355695141,0.488
234.22236393478948,-57.1266468581281,0.648
108.4965473062056,-15.213387579842738,0.248
15.482517857641035,63.76511098036791,0.732
259.5160699603697,-36.41457940301866,0.67
259.1348026388164,-36.40682823149948,0.966
320.7692253702885,46.26740648215881,0.058
288.97807190523173,-27.885986618739256,0.626
198.19711347100144,-61.512793853253335,0.72
81.87140570343422,34.78534797773097,0.672
339.8364150069207,59.134641856525285,0.924
261.6612745034481,-36.42199126924109,0.348
82.08440495322915,34.7870858136685,0.666
98.23285471990144,-1.358312483023706,0.204
328.15564112614254,59.282773766760045,0.422
273.8983879424711,-4.646312873732647,0.324
332.57156069011654,59.23540052622466,0.86
299.6392848798098,29.72688274293017,0.616
226.01447214739576,-57.03774804177878,0.928
144.9949428732803,-56.22300412448939,0.624
281.3189548311749,-4.788762743436761,0.856
156.38660325947703,-56.3366552137241,0.778
82.35088708422184,34.80492522586461,0.316
315.6449418758464,59.4359342551225,0.968
115.59896640248736,-25.983980166465955,0.622
293.56006174661206,12.737421297060262,0.864
274.52474191928263,-17.481873461424804,0.782
309.6886477026301,46.46377555802381,0.606
82.3010194708446,34.86372398323555,0.344
85.36310743880814,34.6254601417717,0.248
47.35023527827519,52.33617892540307,0.546
244.3919714811028,-57.16575998141524,0.582
300.94965604623883,29.72379337293005,0.432
97.44087657388552,17.53792123076545,0.412
47.32697982879236,52.34774881325964,0.55
163.32653430373136,-61.33881728095084,0.182
103.35330777098164,-1.4637398121342438,0.322
105.204562903011,-1.5006798381937632,0.304
307.282889900515,46.51900213148108,0.718
155.17887041799838,-56.280823790042426,0.884
1.539444317336243,64.20797333037778,0.824
314.3438466474888,46.449464170770725,0.672
12.899310921411711,63.967062954346574,0.83
339.1263783745528,59.22484305855236,0.972
116.51818320298858,-34.40181633222147,0.922
177.51990469521667,-56.51482134218819,0.206
277.5483739721902,-17.478889523448476,0.556
235.6781020052118,-57.051391530513904,0.716
10.971219365579094,64.04715843698169,0.876
116.47462564334025,-15.178470155682614,0.772
116.50445952303512,-34.38119818042385,0.834
264.38534115427274,-36.32494236073794,0.564
12.99787918441018,64.00279802366194,0.712
315.5289479122773,46.47417926591819,0.94
80.23453689488865,35.07385348994937,0.91
346.4219901069871,59.18888907619119,0.866
36.486169465436966,63.60041463280559,0.788
96.82009921827736,17.666777865254506,0.73
264.4309766397744,-36.319164751683694,0.578
77.812692559299,-65.96006983355113,0.666
264.4698277753524,-36.31670475597727,0.73
15.361048149276568,63.94346346597139,0.774
251.07366922366745,-48.31349305998866,0.76
316.5240118842567,46.48926891214897,0.154
300.87232261032864,29.84072271120732,0.508
317.82641461757066,46.47633476740734,0.192
46.4640630057623,52.483493902199214,0.598
321.08086850293824,46.44624137592843,0.246
81.96993967877356,35.04974742873984,0.43
82.32674721212466,35.03619471565373,0.536
12.433154555439405,64.0739933981989,0.692
242.78742173904112,-48.16714729578014,0.596
28.756608162678223,63.73999947494695,0.738
314.6410012442623,46.54043668094948,0.534
314.26113908185044,46.5457290351617,0.94
332.2817965494679,59.403486420471616,0.156
34.934101336459285,63.6797124012977,0.172
22.206462475342736,63.849444478580814,0.712
172.2953577770814,-56.3941023442744,0.162
258.43425230040174,-36.16779037919109,0.58
49.25414937120939,52.5107396928936,0.362
332.29378096306294,59.42056373914939,0.572
125.26804559372262,-34.420142962130726,0.496
146.40758734229792,-56.09267326130929,0.83
299.316491697114,29.98625257761807,0.868
162.33227462494148,-61.285413235983135,0.53
100.71383256744852,-1.1839283722117084,0.092
224.64616828128908,-61.53609277274733,0.228
307.205400374198,46.68535767457373,0.852
13.69143570616309,64.08476760430122,0.694
283.48814194606507,-4.629775883033719,0.458
287.89316370023056,13.49763529398888,0.482
237.0295013558269,-56.97536776726791,0.78
22.894055623681325,52.92996845676165,0.714
263.8737597106034,-36.18819929810513,0.632
347.46077689630977,59.28832289980311,0.472
116.59192418285856,-34.28592611179975,0.834
69.24616589422907,52.28707262035165,0.196
324.7878480636192,46.50284975288323,0.352
83.82584315577623,35.08754401542859,0.668
279.8232413945892,-4.470764610689818,0.716
263.925728590676,-36.16725361141685,0.94
225.0651730010944,-56.84976502600252,0.114
299.7647089842776,30.0260839521116,0.764
350.4952904340008,59.27828512226512,0.952
48.33825546662269,63.60800101420519,0.288
129.14021273675607,-46.616130614402365,0.114
169.75252768213943,-61.30182132887053,0.282
308.4916305724773,46.72510730071305,0.774
311.43174568934256,46.69116663146002,0.702
11.196929399636046,64.24479443532508,0.796
83.6620857344045,-65.9824906648448,0.46
133.64730820173847,-46.684637705142514,0.686
248.87919510052643,-48.13634024945672,0.114
116.59727746587768,-34.26018575978712,0.818
97.26124461936624,17.918362731629788,0.666
22.09037316051714,63.96410394118154,0.922
82.14256955837656,35.25414556850764,0.37
260.1403848505244,-36.09073325037576,0.94
214.4896143277822,-61.48119190327212,0.31
258.34695745796563,-36.06215245826738,0.826
96.80812351325817,17.938630944096982,0.876
45.69230772543956,52.66633831994461,0.46
258.6280951217398,-36.062841239100216,0.616
163.18816036400983,-56.20509054442596,0.448
82.04038488083377,35.281660969033936,0.902
45.90055819149664,63.66475367114387,0.692
10.830619100662608,64.28360989300701,0.916
149.2650472726698,-56.04686346337851,0.936
294.19293094178045,13.094979906041926,0.654
219.8974623748464,-61.49688386379143,0.322
357.8668474357562,59.223371048406825,0.76
96.28498172755609,17.972055504801165,0.7
118.3499291810322,-25.78990500523448,0.73
67.21951753847391,52.38938502526419,0.49
14.15169074922952,64.17425608904387,0.928
254.7598407136624,-48.17724787886159,0.716
223.53883250665496,-56.80472565929222,0.204
132.68475283442675,-46.6363526129478,0.81
82.0276818641656,35.32057689228264,0.216
112.1925522984136,-14.910282332134411,0.664
322.88229828491546,46.61493196914272,0.79
356.603888989759,59.26885136334778,0.182
225.36766288392585,-56.79542473650037,0.764
281.8347388233062,-4.429811710713532,0.688
348.514653537193,59.37471266880703,0.71
319.71484637091663,46.6611424971387,0.668
311.4339288672256,46.76685726577897,0.824
298.86086714874745,30.16257266965857,0.8
274.19910595264594,-17.118048037128712,0.872
194.33487882119115,-61.39186643674284,0.898
247.0540062829831,-48.033980721501685,0.502
275.2795465452944,-17.133494511830506,0.874
320.5823936044162,46.66794063658169,0.708
357.1603429718308,59.28405250562843,0.782
258.60573259238487,31.583439350811247,0.598
276.2285240734652,-17.146835006355314,0.54
271.3487483221153,-17.062827657483354,0.7
283.6707408404424,-4.4704166860416725,0.404
177.28268751573026,-61.305595832416806,0.5
132.60940577966014,-46.58455296375538,0.342
257.01027984595214,-35.96134753975495,0.758
295.61474127409167,30.35528778260765,0.076
280.32036022878697,-4.345131133965465,0.87
322.1250297894178,46.67359815985306,0.54
259.33518761849365,-35.977748837058,0.892
266.0192845704061,-36.06549280115016,0.282
